ħ-l-q²		ħallaq		tħallaq					
ħ-l-q³		*ħallaq			tħalaq				
ħ-l-s¹		ħallas		tħallas					
ħ-l-s²	ħeles	ħelles		tħelles		nħeles			
ħ-l-t	ħalat	ħallat		tħallat	tħalat		ħtalat		
ħ-m-d	ħemed	ħemmed,		tħemmed					
		ħammed							
ħ-m-ġ		ħammeġ		tħammeġ					
ħ-m-l	ħamel	ħammel,		tħammel,	tħamel	nħamel			
		ħemmel		tħemmel					
ħ-m-m¹	ħemm	ħemħem							
ħ-m-m²		ħammem							
ħ-m-r¹		ħammar		tħammar		nħamar		ħmar	
ħ-m-r²	ħemer	ħemmer		*tħemmer					
									
		b     ċ      d	f      ġ      g	għ     h     ħ	j      k     l	m     n     p	q     r      s	t      v      w	x     ż     z
									
root	I	II	III	V	VI	VII	VIII	IX	X
ħ-m-s¹		ħammes,		tħammes					
		ħemmes							
ħ-m-s²		ħemmes							
ħ-m-ż	*ħameż								
ħ-n-k		ħannek		tħannek					
ħ-n-n¹	ħenn,	ħannen		tħannen					
	ħann								
ħ-n-n²	ħinn								
ħ-n-q	ħanaq,	ħannaq		tħannaq		nħanaq	ħtanaq		
	ħonoq								
ħ-n-s	*ħanes			tħannes					
ħ-n-x		ħannex		tħannex					
ħ-q-q	ħaqq	ħaqqaq		tħaqqaq					stħaqq
ħ-q-r	ħaqar	*ħaqqar				nħaqar			
ħ-r-b¹	ħarab,	ħarrab		tħarrab		nħarab			
	harab								
ħ-r-b²		ħarreb	ħareb	tħarreb	tħareb				
ħ-r-f¹		ħarref		tħarref					
ħ-r-f²	ħorof,								
	ħeref								
ħ-r-f³	ħorof								
ħ-r-ġ	ħareġ	ħarreġ		tħarreġ		nħareġ			stħarreġ,
									staħreġ
ħ-r-m	ħorom	*ħarrem							
		b     ċ      d	f      ġ      g	għ     h     ħ	j      k     l	m     n     p	q     r      s	t      v      w	x     ż     z
									
root	I	II	III	V	VI	VII	VIII	IX	X
ħ-r-q¹	ħaraq	ħarraq,		tħarraq		nħaraq	ħteraq		
		ħerraq							
ħ-r-q²		ħarraq		*tħarraq					
ħ-r-q³		ħarraq							
ħ-r-r		ħarrar	ħarar	tħarrar					
ħ-r-s			ħares		tħares				
ħ-r-t¹	ħarat,	ħarrat				nħarat			
	horot								
ħ-r-t²	ħorot,								
	ħarat								
ħ-r-x		ħarrax		tħarrax				ħrax	
ħ-s-b	ħaseb	ħasseb		tħasseb	tħaseb	nħaseb,			
						ntħaseb			
ħ-s-d	ħasad	*ħassad				nħasad			
ħ-s-l¹	ħasel	ħassel				nħasel			
ħ-s-l²	ħesel,	ħassel		tħassel					
	ħasel,								
	ħasal								
ħ-s-r¹		ħassar		tħassar					
ħ-s-r²		*ħassar		tħassar					
ħ-s-r³	ħiser,								
	ħeser								
ħ-s-r⁴	ħeser								
ħ-s-s	ħass	ħasses		tħasses		nħass			
		b     ċ      d	f      ġ      g	għ     h     ħ	j      k     l	m     n     p	q     r      s	t      v      w	x     ż     z
									
root	I	II	III	V	VI	VII	VIII	IX	X
ħ-t-b¹		ħattab		tħattab					
ħ-t-b²		ħatteb		tħatteb					
ħ-t-b³	ħotob,					nħotob			
	ħatab								
ħ-t-f	ħataf,	ħettef,		*tħettef	tħataf	nħataf,			
	ħotof	hettef				nħotof			
ħ-t-m	ħatam	ħattam,		tħattam					
		ħattem							
ħ-t-n	ħaten	ħatten		tħatten	tħaten	nħaten			
ħ-t-r¹	ħatar	ħattar				nħatar		ħtar	
ħ-t-r²		ħattar		tħattar					
ħ-t-r³	ħater				tħater				
ħ-t-t¹	ħatt	ħattet				nħatt			
ħ-t-t²		ħattet		tħattet					
ħ-x-b		ħaxxeb		tħaxxeb					
ħ-x-m¹		ħaxxem,		tħaxxem,					
		ħaxkem,		tħaxxeb					
		ħaxxeb							
ħ-x-m²	*ħaxem	ħaxxem							
ħ-x-n		ħaxxen		tħaxxen				ħxien	
ħ-x-x		ħaxxex		tħaxxex					
ħ-ż-m		ħażżem		tħażżem		nħażem			
ħ-ż-n¹	ħażen					nħażen			
ħ-ż-n²	ħażen	*ħażżen		tħażżen		nħażen			
		b     ċ      d	f      ġ      g	għ     h     ħ	j      k     l	m     n     p	q     r      s	t      v      w	x     ż     z
									
root	I	II	III	V	VI	VII	VIII	IX	X
ħ-ż-n³		ħażżen		tħażżen				ħżien	
ħ-ż-q	ħażaq	ħażżaq		tħażżaq		nħażaq			
ħ-ż-r	*ħażar			tħażżar	tħażar				
ħ-ż-ż	ħażż	ħażżeż		tħażżeż		nħażż,			
						ntħażż			
									
weak		b     ċ      d	f      ġ      g	għ     h     ħ	j      k     l	m     n     p	q     r      s	t      v      w	x     ż     z
									
root	I	II	III	V	VI	VII	VIII	IX	X
ħ-b-j¹	ħeba,	*ħebba				nħeba			staħba
	ħaba								
ħ-b-j²	ħaba								
ħ-f-j	ħefa,								
	ħafa								
ħ-ħ-j			ħaħa						
ħ-j-b¹		ħajjeb							
ħ-j-b²		ħejjeb		tħejjeb					
ħ-j-b³	ħieb,								
	hieb								
ħ-j-ġ / ħ-w-ġ						nħtieġ	ħtieġ		
ħ-j-j¹	ħeja					nħeja			staħja
ħ-j-j²		ħejja,		tħejja					
		hejja							
		b     ċ      d	f      ġ      g	għ     h     ħ	j      k     l	m     n     p	q     r      s	t      v      w	x     ż     z
									
root	I	II	III	V	VI	VII	VIII	IX	X
ħ-j-l	ħiel,	ħajjel		tħajjel					stħajjel,
	ħjiel								staħjel
ħ-j-m		ħajjem,		tħajjem,					
		hejjem		thejjem					
ħ-j-n	ħan,	ħajjen		tħajjen		nħan		ħjien	
	ħien								
ħ-j-r¹	ħar,								
	ħier								
ħ-j-r²		ħajjar		tħajjar			ħtar		
ħ-j-t¹	ħiet,	ħajjat				nħiet			
	ħat,					nħât			
	ħet								
ħ-j-t²		ħajjet		tħajjet					
ħ-l-j¹	ħela					nħela			
ħ-l-j²		ħalla		tħalla		ntħalla			
ħ-l-w	ħela,	ħalla		tħalla		nħela		ħliel	
	ħala								
ħ-m-j¹	ħema					nħema,			
						nħima			
ħ-m-w			ħama		tħama				
ħ-r-j¹	ħara	ħarra				nħara			
ħ-r-j²		ħarra							
ħ-s-j	ħesa					nħesa,			
						nħasa			
		b     ċ      d	f      ġ      g	għ     h     ħ	j      k     l	m     n     p	q     r      s	t      v      w	x     ż     z
									
root	I	II	III	V	VI	VII	VIII	IX	X
ħ-t-j¹	ħata								
ħ-t-j²					tħata				
ħ-w-d		ħawwad		tħawwad					
ħ-w-f	ħaf	ħawwef		tħawwef					
ħ-w-ħ¹		*ħawwaħ							
ħ-w-ħ²		ħawwaħ							
ħ-w-j	ħewa	ħawwaħ							
ħ-w-l¹		ħawwel		tħawwel		ntħawwel			
ħ-w-l²								ħwiel	
ħ-w-r		ħawwar		tħawwar					
ħ-x-j	ħexa	*ħaxxa				nħexa			
