għ-n-t	għanet								
għ-q-b		għaqqab							
għ-q-d	għaqad	għaqqad		tgħaqqad		ngħaqad			
għ-q-l¹	għaqel	għaqqel		tgħaqqel					
għ-q-l²	għoqol								
għ-q-r	għaqar	għaqqar		tgħaqqar		ngħaqar,			
						ntgħaqar			
għ-q-x		għaqqex							
għ-r-b¹		għarrab							
għ-r-b²		għarrab		tgħarrab					
għ-r-b³		*għarreb		tgħarreb					
		b     ċ      d	f      ġ      g	għ     h     ħ	j      k     l	m     n     p	q     r      s	t      v      w	x     ż     z
									
root	I	II	III	V	VI	VII	VIII	IX	X
għ-r-f	għaraf	għarraf,		tgħarraf,	tgħaraf,	ngħaraf,			
		għarref		tgħarref	tgħieref	ntgħaraf			
għ-r-ġ	għaraġ	għarreġ,		*tgħarreġ					
		għarrex							
għ-r-k	għorok				tgħierek,	ngħorok,			
					ttgħierek	ntgħorok			
għ-r-m		għarram		tgħarram					
għ-r-q¹	għereq	għarraq		tgħarraq					
għ-r-q²	għereq	għarraq							
għ-r-q³		għarraq							
għ-r-s¹		għarras		tgħarras					
għ-r-s²		għarras		*tgħarras					
għ-r-x¹	għarax	għarrax		tgħarrax	tgħarax	ngħarax			
għ-r-x²		għarrex		tgħarrex					
għ-s-d		għassed		tgħassed					
għ-s-l		għassel		tgħassel					
għ-s-r	għasar	*għassar				ngħasar,			
						ntgħasar			
għ-s-s	għass	għasses		tgħasses		ngħass,			
						ntgħass			
għ-t-b¹		għatteb		tgħatteb					
għ-t-b²	għeteb								
għ-t-b³	għotob	għattab		tgħattab					
għ-t-l		għattel		tgħattel					
		b     ċ      d	f      ġ      g	għ     h     ħ	j      k     l	m     n     p	q     r      s	t      v      w	x     ż     z
									
root	I	II	III	V	VI	VII	VIII	IX	X
għ-t-n		għattan		tgħattan					
għ-t-q		għattaq		tgħattaq					
għ-t-r	għotor	għattar		tgħattar					
għ-t-s	għatas	għattas							
għ-t-x	għatax								
għ-x-q		għaxxaq		tgħaxxaq					
għ-x-r		għaxxar		tgħaxxar					
għ-x-x		għaxxex		tgħaxxex					
għ-ż-b		għażżeb							
għ-ż-l¹	għażel					ngħażel,			
						ntgħażel			
għ-ż-l²	għażel	għażżel		tgħażżel		ngħażel			
għ-ż-l³		għażżel							
għ-ż-n		għażżen,		tgħażżen					
		għeżżeż							
għ-ż-q	għażaq	*għażżaq				ngħażaq,			
						ntgħażaq			
għ-ż-ż¹	għażż	għażżeż		tgħażżeż		ngħażż, 			
						ntgħażż			
għ-ż-ż²		għażżaż		tgħażżaż					
għ-ż-ż³	*għeżż	għeżżeż							
									
									
									
weak		b     ċ      d	f      ġ      g	għ     h     ħ	j      k     l	m     n     p	q     r      s	t      v      w	x     ż     z
									
root	I	II	III	V	VI	VII	VIII	IX	X
għ-b-j		għabba		tgħabba					
għ-d-j		għadda		tgħadda					
għ-għ-j	għagħa								
għ-j-b¹	għeb	għajjeb,		tgħajjeb,					
		għawweb		tgħawweb					
għ-j-b²		għajjeb		tgħajjeb					
għ-j-b³		għajjeb							
għ-j-d¹	għad	għawwed				ngħad,			
	(qal)					ntgħad			
għ-j-d²		għajjed							
għ-j-j	għeja	għejja		tgħajja					
għ-j-l		għajjel							
għ-j-n¹		għajjen		tgħajjen					
għ-j-n²	għen								stgħan
għ-j-r¹		għajjar		tgħajjar					
għ-j-r²	għer								
għ-j-t¹	għat	għajjet				ngħat			stgħat
għ-j-t²		għajjet		tgħajjet					
għ-j-t³		għajjat		tgħajjat					
għ-j-x	għex	għajjex		tgħajjex		ngħex,			
						ntgħex			
għ-l-j¹	għela,	għalla		tgħalla					
	għala								
għ-l-j²	għola	għolla		tgħolla					
		b     ċ      d	f      ġ      g	għ     h     ħ	j      k     l	m     n     p	q     r      s	t      v      w	x     ż     z
									
root	I	II	III	V	VI	VII	VIII	IX	X
għ-l-j³	għola	għalla							
għ-m-j	għama	għamma							
għ-n-j¹	għana								stgħana
għ-n-j²		għanna		tgħanna					
għ-r-j	għera								
għ-t-j		għatta		tgħatta		ngħatta			
għ-x-j¹				tgħaxxa					
għ-x-j²		għaxxa,		tgħaxxa					
		għaxxex							
għ-x-j³	għoxa	għaxxa		tgħaxxa					
għ-w-d	għawed	għawwed		tgħawwed					
għ-w-ġ		għawweġ		tgħawweġ		ntgħaweġ			
għ-w-j¹	għawa								
għ-w-j²	għewa					ngħewa,			
						ntgħewa			
għ-w-l		għawwel		*tgħawwel					
għ-w-m	għam	għawwem		tgħawwem					
għ-w-r¹		għajjar		tgħajjar					stgħar
għ-w-r²	għawar	għawwar							
għ-w-r³		għawwar		tgħawwar					
għ-w-s		għawwas							
għ-ż-j		għażża							
għ-ż-w	għaża	għażża		tgħażża					
